Sample.ID,latitude_north,longitude_east,site,crop
S_2448,34.22.31,136.17.29,meiwa,Strawberry
S_2449,34.17.40,136.24.09,NA,Strawberry
S_2450,34.17.40,136.24.12,NA,Strawberry
S_2451,34.17.40,136.24.12,NA,Strawberry
S_2452,34.18.44,136.24.42,NA,Strawberry
S_2453,34.18.44,136.24.42,NA,Strawberry
S_2454,34.21.40,136.18.09,NA,Strawberry
S_2455,34.21.40,136.18.02,NA,Strawberry
S_2456,34.21.40,136.18.02,NA,Strawberry
S_2457,34.16.51,136.23.28,NA,Strawberry
S_2458,34.17.00,136.17.35,NA,Strawberry
S_2459,34.17.04,136.23.25,NA,Strawberry
S_2460,34.17.04,136.23.25,NA,Strawberry
S_2461,34.21.40,136.18.09,NA,Strawberry
S_2462,34.21.40,136.18.09,NA,Strawberry
S_2463,34.17.39,136.23.29,NA,Strawberry
S_2464,34.17.39,136.23.29,NA,Strawberry
S_2473,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2474,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2475,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2476,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2477,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2478,36.19.13,138.30.13,miyota,Strawberry
S_2481,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2482,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2483,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2484,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2485,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2486,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2487,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2488,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2489,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2490,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2491,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2492,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2493,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2494,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2495,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2496,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2497,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2498,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2499,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2500,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2501,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2502,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2503,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2504,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2507,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2508,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2509,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2510,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2511,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2512,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2513,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2514,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2515,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2518,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2521,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2522,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2523,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2524,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2525,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2526,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2527,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2528,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2529,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2530,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2531,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2532,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2533,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2534,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2535,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2536,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2537,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2538,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2539,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2540,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2541,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2542,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2543,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2544,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2545,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2546,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2547,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2548,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2549,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2550,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2551,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2552,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2553,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2554,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2555,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2556,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2557,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2558,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2559,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2560,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2561,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2562,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2563,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2564,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2565,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2566,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2567,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2568,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2569,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2570,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2571,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2572,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2573,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2574,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2575,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2576,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2577,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2578,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2579,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2580,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2581,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2582,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2583,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2584,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2585,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2586,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2587,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2588,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2589,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2590,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2591,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2592,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2593,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2594,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2595,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2596,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2597,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2598,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2599,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2600,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2601,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2602,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2603,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2604,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2605,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2606,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2607,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2608,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2609,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2610,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2611,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2612,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2613,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2614,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2615,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2616,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2617,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2618,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2619,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2620,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2621,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2622,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2623,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2624,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2625,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2626,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2627,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2628,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2629,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2630,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2631,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2632,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2633,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2634,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2635,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2636,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2637,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2638,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2639,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2640,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2641,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2642,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2643,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2644,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2645,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2646,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2647,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2648,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2649,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2650,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2651,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2652,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2653,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2654,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2655,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2656,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2657,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2658,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2659,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2660,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2661,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2662,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2663,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2664,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2665,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2666,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2667,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2668,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2669,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2670,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2671,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2672,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2673,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2674,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2675,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2676,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2677,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2678,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2679,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2680,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2681,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2682,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2683,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2684,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2685,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2686,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2687,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2688,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2689,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2690,NA,NA,NA,Chinese_cabbage
S_2691,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2692,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2693,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2694,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2695,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2696,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2697,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2698,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2699,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2700,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2701,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2702,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2703,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2704,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2705,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2706,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2707,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2708,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2709,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2710,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2711,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2712,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2713,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2714,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2715,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2716,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2717,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2718,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2719,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2720,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2721,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2722,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2723,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2724,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2725,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2726,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2727,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2728,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2729,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2730,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2731,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2732,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2733,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2734,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2735,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2736,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2737,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2738,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2739,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2740,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2741,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2742,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2743,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2744,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2745,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2746,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2747,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2748,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2749,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2750,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2751,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2752,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2753,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2754,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2755,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2756,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2757,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2758,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2759,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2760,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2761,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2762,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2763,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2764,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2765,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2766,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2767,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2768,36.22.45,139.02.48,"Isesaki,_Gunma",Chinese_cabbage
S_2770,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2771,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2772,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2773,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2774,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2775,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2776,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2777,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2778,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2779,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2780,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2781,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2782,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2783,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2785,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2786,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2787,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2788,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2789,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2790,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2791,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2792,36.29.46,138.35.13,"Naganohara,_Gunma",Chinese_cabbage
S_2793,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2794,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2795,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2796,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2797,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2798,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2799,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2800,36.29.34,138.29.34,"Naganohara,_Gunma",Chinese_cabbage
S_2801,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2802,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2803,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2804,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2805,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2806,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2807,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2808,36.19.13,138.30.13,miyota,Chinese_cabbage
S_2809,NA,NA,"Takasaki,_Gunma",Chinese_cabbage
S_2810,NA,NA,"Takasaki,_Gunma",Chinese_cabbage
S_2811,NA,NA,"Takasaki,_Gunma",Chinese_cabbage
S_2812,NA,NA,"Takasaki,_Gunma",Chinese_cabbage
S_2813,NA,NA,"Takasaki,_Gunma",Chinese_cabbage
S_2814,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2815,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2816,35.57.24,138.28.01,nobeyama,Chinese_cabbage
S_2817,36.01.15,138.29.32,NA,Chinese_cabbage
S_2818,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2819,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2820,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2821,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2822,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2823,36.30.40,138.28.19,"Tumagoi,_Gunma",Chinese_cabbage
S_2824,NA,NA,"Takasaki,_Gunma",Chinese_cabbage
S_2825,36.01.15,138.29.32,NA,Chinese_cabbage
S_2826,36.01.15,138.29.32,NA,Chinese_cabbage
S_2827,36.01.15,138.29.32,NA,Lettuce
S_2828,36.01.15,138.29.32,NA,Chinese_cabbage
S_2829,36.01.15,138.29.32,NA,Chinese_cabbage
S_2830,36.01.15,138.29.32,NA,Chinese_cabbage
S_2831,36.01.15,138.29.32,NA,Chinese_cabbage
S_2832,36.01.15,138.29.32,NA,Chinese_cabbage
S_2833,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2834,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2835,35.07.38,137.52.08,Yamagata_village,Celery
S_2836,35.07.38,137.52.08,Yamagata_village,Celery
S_2837,35.07.38,137.52.08,Yamagata_village,Celery
S_2838,35.07.38,137.52.08,Yamagata_village,Celery
S_2839,35.07.38,137.52.08,Yamagata_village,Celery
S_2840,35.07.38,137.52.08,Yamagata_village,Lettuce
S_2841,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2842,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2843,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2844,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2845,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2846,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2847,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2848,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2849,36.15.00,138.00.00,Matsumoto_City,Celery
S_2850,36.15.00,138.00.00,Matsumoto_City,Celery
S_2851,36.15.00,138.00.00,Matsumoto_City,Celery
S_2852,36.15.00,138.00.00,Matsumoto_City,Celery
S_2853,36.15.00,138.00.00,Matsumoto_City,Celery
S_2854,36.15.00,138.00.00,Matsumoto_City,Celery
S_2855,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
S_2856,36.14.16,137.58.19,Matsumoto_City_(site_data_is_from_a_city_office),Celery
