Site,Crop,Project,ID,Specificity_to_disease_level_1,Pvalue,FDR,Kingdom,Phylum
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Arc_004,1.31125317,0.0885,0.308485714,Archaea,Crenarchaeota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Arc_015,1.210141394,0.0991,0.326762162,Archaea,Crenarchaeota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Arc_001,1.0921993,0.1316,0.383223529,Archaea,Crenarchaeota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Arc_011,0.367237834,0.3651,0.465796,Archaea,Crenarchaeota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Arc_005,-0.135705803,0.4215,0.473225688,Archaea,Crenarchaeota
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Arc_008,-0.409077151,0.3055,0.465796,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_6,Arc_005,4.072633108,0,0,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_40,Arc_009,3.002678319,0.0014,0.006265347,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_160,Arc_017,1.335178232,0.0795,0.126084211,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_200,Arc_002,0.711970402,0.2351,0.280121053,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_256,Arc_011,-0.30619565,0.3649,0.38899717,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_281,Arc_001,-0.77976197,0.2146,0.261697035,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_420,Arc_012,-3.021336178,4.00E-04,0.002378947,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_433,Arc_006,-3.251485154,0,0,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_434,Arc_008,-3.280586936,0,0,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Arc_009,3.663103074,0,0,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Arc_005,3.313530768,3.00E-04,0.00765,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Arc_002,2.488913358,0.0054,0.031776923,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Arc_001,0.12533733,0.4479,0.47589375,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Arc_012,-1.003137821,0.1483,0.245792432,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Arc_006,-1.923984552,0.0251,0.079075248,Archaea,Crenarchaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Arc_008,-2.248915494,0.0127,0.052224,Archaea,Crenarchaeota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_14,Arc_001,3.387781841,3.00E-04,0.004125,Archaea,Crenarchaeota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_105,Arc_008,-0.501006541,0.2983,0.372875,Archaea,Crenarchaeota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_110,Arc_016,-0.60232359,0.2635,0.351333333,Archaea,Crenarchaeota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_140,Arc_007,-1.053970687,0.1395,0.243571429,Archaea,Crenarchaeota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_177,Arc_002,-1.865068697,0.0271,0.077428571,Archaea,Crenarchaeota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_191,Arc_006,-2.130196696,0.0151,0.053580645,Archaea,Crenarchaeota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_208,Arc_003,-2.59336091,0.0029,0.017722222,Archaea,Crenarchaeota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_02497,-2.85972332,0,0,Bacteria,Cyanobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_355,Bac_01032,-1.841910992,0.0165,0.039882353,Bacteria,Cyanobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_366,Bac_01037,-1.980793287,0.009,0.025910828,Bacteria,Cyanobacteria
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_01032,-1.932609372,0.0232,0.076664516,Bacteria,Cyanobacteria
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00841,-0.206719677,0.4446,0.457333174,Bacteria,Deinococcota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01025,-1.152097216,0.0705,0.099952303,Bacteria,Deinococcota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00151,-1.99744056,0.0052,0.010375926,Bacteria,Deinococcota
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00276,-3.882463021,0,0,Bacteria,Deinococcota
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_188,Bac_00276,-2.119577523,0.0131,0.049689655,Bacteria,Deinococcota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_167,Bac_02618,1.231803225,0.0927,0.14282585,Bacteria,Entotheonellaeota
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_216,Bac_01870,0.467225772,0.2609,0.299306599,Bacteria,Entotheonellaeota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01530,4.596201353,3.00E-04,0.000726404,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01113,2.792805872,0.0046,0.009307981,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00003,2.498778166,0.0097,0.018176957,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00221,2.138800142,0.025,0.04242126,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00202,1.945654689,0.0401,0.061946595,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00191,1.802987718,0.0421,0.06457331,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00139,1.702198857,0.0541,0.080682007,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00133,1.631968576,0.0629,0.090668562,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00091,1.627816125,0.0634,0.091084667,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01044,1.505761593,0.0763,0.106770455,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00486,1.422089333,0.0901,0.123279683,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01033,1.30399355,0.0942,0.125697214,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00029,1.246524759,0.1087,0.141207508,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00522,1.213287259,0.1139,0.145239349,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00161,0.523595479,0.2404,0.279511051,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00526,0.403358034,0.2807,0.31505651,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01005,0.384038091,0.2796,0.314641253,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01038,0.328954649,0.2925,0.326599741,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00467,0.325759149,0.3291,0.362391837,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00801,0.29739863,0.352,0.384081013,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01420,0.13942743,0.3614,0.390384461,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00222,0.134063045,0.3715,0.393406634,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01017,0.128929886,0.3787,0.398096829,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00183,-0.091008984,0.4822,0.488972535,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01284,-0.106488104,0.4833,0.488972535,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01856,-0.348955512,0.3648,0.390787593,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00001,-0.402006889,0.3548,0.386158586,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01300,-0.712987617,0.2599,0.297127056,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00255,-0.795274009,0.2129,0.250710109,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00320,-0.823167781,0.1765,0.213683989,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02191,-0.984924531,0.1065,0.139095455,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00874,-1.037396423,0.1381,0.171530548,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00367,-1.043144103,0.0777,0.108028065,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01051,-1.075963352,0.116,0.147047059,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00427,-1.116668732,0.1101,0.141870833,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00348,-1.199513271,0.065,0.09307309,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00771,-1.300801453,0.0565,0.082828231,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00329,-1.47234379,0.0533,0.080042857,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01314,-1.532090916,0.029,0.047888889,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00427,-0.780434989,0.2059,0.242537011,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00378,-1.49604037,0.0519,0.075346053,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00139,-2.273912761,0.0031,0.006373292,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00367,-2.354268712,0.0036,0.007221818,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00512,-2.427120267,0,0,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00221,-2.45302413,0,0,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_01268,-2.71532091,2.00E-04,0.000542623,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00320,-2.84025489,0,0,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00161,-3.075463541,1.00E-04,0.000285345,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00598,-3.330493857,0,0,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_01005,-3.335531442,0,0,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00029,-6.207656026,0,0,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00003,-7.059405673,0,0,Bacteria,Firmicutes
Kuki,eggplant,Control_of_Bacterial_Wilt_Disease_by_microorganisms_in_eggplant_field-Eggplant,Bac_00001,-7.116187163,0,0,Bacteria,Firmicutes
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00029,0.736331216,0.2076,0.423759375,Bacteria,Firmicutes
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00437,0.15249564,0.4003,0.471576923,Bacteria,Firmicutes
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00427,-0.091308686,0.4172,0.473225688,Bacteria,Firmicutes
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_01397,-0.745102302,0.1874,0.423759375,Bacteria,Firmicutes
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00003,-0.90632652,0.1756,0.423759375,Bacteria,Firmicutes
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00183,-2.341316643,0.0073,0.1952,Bacteria,Firmicutes
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00001,-2.385351092,0.0146,0.209552941,Bacteria,Firmicutes
Miyota,Chinese cabbage,Control_of_verticillium_yellows_on_chinese_cabbage_by_soil_application_of_oat-Chinese_cabbage,Bac_00091,-2.473128949,0.0088,0.1952,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_117,Bac_00636,1.849101161,0.0307,0.06328,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_179,Bac_00320,1.010913134,0.1381,0.194458567,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_192,Bac_00437,0.801127713,0.1922,0.24177033,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_197,Bac_00029,0.741615804,0.2117,0.25980813,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_205,Bac_00222,0.608179883,0.2355,0.280121053,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_240,Bac_00003,0.066282059,0.456,0.463857399,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_287,Bac_00183,-0.832541469,0.1905,0.24177033,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_313,Bac_01272,-1.102583356,0.1048,0.157374086,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_365,Bac_00221,-1.960193962,0.0098,0.02734321,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_414,Bac_00001,-2.926963473,0.001,0.004757895,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_415,Bac_00367,-2.934265966,0,0,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00029,2.205376036,0.0095,0.04275,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00437,1.90062636,0.0203,0.069795506,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00183,1.704510162,0.0379,0.095846281,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00320,1.41750239,0.0678,0.134719481,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00003,1.092034347,0.1357,0.23069,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00001,0.907447539,0.1835,0.276605911,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00367,0.053453871,0.4683,0.479365886,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00221,-0.121858814,0.4316,0.468331915,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_01184,-0.29688544,0.364,0.423513308,Bacteria,Firmicutes
Kasai,tomato,Effect_of_biocontrol_agent_on_tomato_Crown_(foot)_and_root_rot-Tomato,Bac_00161,-1.698023015,0.043,0.104428571,Bacteria,Firmicutes
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_168,Bac_00003,-1.77302784,0.0358,0.08975,Bacteria,Firmicutes
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_187,Bac_01495,-2.091406471,0.0136,0.050711864,Bacteria,Firmicutes
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_198,Bac_00029,-2.309884462,0.0088,0.03872,Bacteria,Firmicutes
Sagae,tomato,Effect_of_biocontrol_agent_on_tomato_bacterial_wilt_216,Bac_00001,-2.866270068,0.0016,0.013538462,Bacteria,Firmicutes
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00456,5.733379737,0,0,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00718,5.059512706,1.00E-04,0.00025503,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00014,4.397545674,0,0,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02093,4.190509599,4.00E-04,0.000936957,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_02002,3.905045861,0.0011,0.002443814,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00305,3.537958526,0.0019,0.004074129,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00065,3.437996476,0.0015,0.003315385,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00053,2.127054318,0.0272,0.04542973,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00290,1.29635428,0.0892,0.122436943,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01119,0.345219758,0.2991,0.331393573,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00181,0.205219706,0.3736,0.394660784,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_01727,-0.205824138,0.4114,0.426234135,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00240,-0.312463518,0.3951,0.411323913,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00750,-0.398568551,0.3353,0.367720865,Bacteria,Gemmatimonadota
Kashihara,tomato,Effect_of_treatment_of_biological_control_egent_for_Fusarium_wilt_in_tomato_field-Tomato,Bac_00432,-1.091585453,0.1227,0.154630702,Bacteria,Gemmatimonadota
